,Continent,Latitude,Longitude,Average temperature per year,Hospital_beds_per_1000_people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-06-25,1904,52334,4309
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-06-26,1995,53156,4343
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-06-27,1468,53856,4406
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-06-28,1584,54574,4424
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-06-29,1322,55255,4429
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-06-30,2065,55665,4502
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-01,2693,56432,4527
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-02,2743,58257,4576
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-03,2285,59468,4639
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-04,2104,60657,4700
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-05,999,61535,4769
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-06,965,61958,4781
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-07,2126,62380,4821
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-08,2397,63245,4873
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-09,1985,64221,4900
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-10,1604,65018,4939
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-11,2608,65801,4983
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-12,1852,67209,5031
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-13,1331,67870,5047
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-14,2388,68459,5063
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-15,2217,69570,5130
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-16,2786,70329,5158
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-17,2368,71365,5207
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-18,2087,72444,5250
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-19,1702,73382,5282
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-20,1618,74013,5313
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-21,3384,74620,5318
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-22,2291,76217,5366
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-23,2155,77257,5418
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-24,2114,78148,5439
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-25,2070,79049,5468
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-26,1823,80036,5507
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-27,1126,80694,5515
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-28,3364,81161,5532
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-29,2113,82279,5584
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-30,2885,83193,5623
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-07-31,2501,84370,5657
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-01,2451,85355,5702
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-02,878,86232,5736
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-03,1413,86524,5750
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-04,2095,87041,5767
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-05,2156,87963,5808
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-06,3762,88866,5847
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-07,3508,90537,5887
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-08,4537,91969,5897
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-09,2335,93572,5916
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-10,635,94459,5922
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-11,2172,94701,5932
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-12,3656,95563,5951
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-13,3285,97110,5984
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-14,2997,98343,6010
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-15,3689,99409,6030
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-16,2679,100688,6065
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-17,993,101542,6070
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-18,3203,101751,6083
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-19,3845,102941,6105
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-20,3518,104475,6146
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-21,2757,105508,6200
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-22,1608,106481,6248
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-23,2348,107089,6277
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-24,1323,107769,6310
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-25,2546,108289,6322
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-26,3469,109030,6368
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-27,2080,110549,6410
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-28,2444,111219,6471
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-29,2236,112141,6504
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-30,2054,112906,6537
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-08-31,627,113648,6555
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-01,1520,113767,6556
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-02,2828,114309,6571
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-03,2399,115457,6619
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-04,2352,116360,6648
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-05,2626,117175,6674
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-06,2363,118045,6724
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-07,749,109784,10524
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-08,1511,110092,10576
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-09,3698,110757,10627
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-10,2981,112166,10701
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-11,4836,113206,10749
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-12,4140,114732,10836
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-13,3432,116451,10864
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-14,1046,118594,10903
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-15,2013,118911,10922
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-16,5210,119553,10963
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-17,6330,121525,10996
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-18,4648,122257,11029
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-19,6664,124129,11044
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-20,3440,125620,11084
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-21,729,126419,11090
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-22,2535,126711,11095
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-23,6145,127643,11126
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-24,4339,129892,11171
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-25,4397,131146,11213
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-26,5958,132475,11236
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-27,2716,133981,11273
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-28,723,134747,11279
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-29,3380,134965,11280
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-09-30,5317,135749,11312
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-01,5085,137047,11355
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-02,4543,138584,11433
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-03,3268,139534,11495
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-04,2461,140351,11597
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-05,1020,141034,11647
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-06,2576,141339,11681
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-07,5215,142056,11702
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-08,4780,143531,11743
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-09,3768,145045,12141
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-10,5946,145848,12175
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-11,1041,146828,12188
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-12,1001,147033,12191
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-13,2780,147315,12218
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-14,4493,148171,12235
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-15,5167,149083,12264
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-16,4556,150360,12306
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-17,2900,151659,12357
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-18,4357,152422,12375
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-19,566,153289,12387
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-20,2131,153423,12395
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-21,6148,154115,12404
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-22,4673,155625,12453
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-23,9421,156451,12500
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-24,7363,158270,12528
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-25,10124,159614,12542
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-26,1421,161635,12553
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-27,4557,162178,12573
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-28,6215,163192,12588
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-29,6957,164908,12608
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-30,3446,166302,12622
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-10-31,5435,167147,12632
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-11-01,3751,168192,12670
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-11-02,1328,169194,12684
Ecuador,South America,-1.83,-78.18,22,1.5,1.66,10581.94,16624858,28,7,2020-11-03,1820,169562,12692
